ObservationDate,Country/Region,Confirmed,Deaths,Recovered
04/12/2020,Belize,14.0,2.0,0.0
04/12/2020,Benin,35.0,1.0,5.0
04/12/2020,Bhutan,5.0,0.0,2.0
04/12/2020,Bolivia,300.0,24.0,2.0
04/12/2020,Bosnia and Herzegovina,1009.0,39.0,193.0
04/12/2020,Botswana,13.0,1.0,0.0
04/12/2020,Brazil,22192.0,1223.0,173.0
04/12/2020,Brunei,136.0,1.0,106.0
04/12/2020,Bulgaria,675.0,29.0,68.0
04/12/2020,Burkina Faso,497.0,27.0,161.0
04/12/2020,Burma,41.0,4.0,2.0
04/12/2020,Burundi,5.0,0.0,0.0
04/12/2020,Cabo Verde,8.0,1.0,1.0
04/12/2020,Cambodia,122.0,0.0,77.0
04/12/2020,Cameroon,820.0,12.0,98.0
04/12/2020,Canada,24299.0,713.0,7123.0
04/12/2020,Central African Republic,8.0,0.0,0.0
04/12/2020,Chad,18.0,0.0,2.0
04/12/2020,Chile,7213.0,80.0,2059.0
04/12/2020,Colombia,2776.0,109.0,270.0
04/12/2020,Congo (Brazzaville),60.0,5.0,5.0
04/12/2020,Congo (Kinshasa),234.0,20.0,16.0
04/12/2020,Costa Rica,595.0,3.0,56.0
04/12/2020,Croatia,1600.0,23.0,373.0
04/12/2020,Cuba,669.0,18.0,92.0
04/12/2020,Cyprus,633.0,11.0,65.0
04/12/2020,Czech Republic,5991.0,138.0,464.0
04/12/2020,Denmark,6369.0,273.0,2291.0
04/12/2020,Diamond Princess,712.0,11.0,619.0
04/12/2020,Djibouti,214.0,2.0,36.0
04/12/2020,Dominica,16.0,0.0,8.0
04/12/2020,Dominican Republic,2967.0,173.0,131.0
04/12/2020,Ecuador,7466.0,333.0,501.0
04/12/2020,Egypt,2065.0,159.0,589.0
04/12/2020,El Salvador,125.0,6.0,21.0
04/12/2020,Equatorial Guinea,21.0,0.0,3.0
04/12/2020,Eritrea,34.0,0.0,0.0
04/12/2020,Estonia,1309.0,25.0,98.0
04/12/2020,Eswatini,14.0,0.0,7.0
04/12/2020,Ethiopia,71.0,3.0,10.0
04/12/2020,Fiji,16.0,0.0,0.0
04/12/2020,Finland,2974.0,56.0,300.0
04/12/2020,France,133670.0,14412.0,27469.0
04/12/2020,Gabon,49.0,1.0,1.0
04/12/2020,Gambia,9.0,1.0,2.0
04/12/2020,Georgia,257.0,3.0,67.0
04/12/2020,Germany,127854.0,3022.0,60300.0
04/12/2020,Ghana,566.0,8.0,4.0
04/12/2020,Greece,2114.0,98.0,269.0
04/12/2020,Grenada,14.0,0.0,0.0
04/12/2020,Guatemala,155.0,5.0,19.0
04/12/2020,Guinea,250.0,0.0,17.0
04/12/2020,Guinea-Bissau,38.0,0.0,0.0
04/12/2020,Guyana,45.0,6.0,8.0
04/12/2020,Haiti,33.0,3.0,0.0
04/12/2020,Holy See,8.0,0.0,2.0
04/12/2020,Honduras,393.0,25.0,7.0
04/12/2020,Hong Kong,1004.0,4.0,360.0
04/12/2020,Hungary,1410.0,99.0,118.0
04/12/2020,Iceland,1701.0,8.0,889.0
04/12/2020,India,9205.0,331.0,1080.0
04/12/2020,Indonesia,4241.0,373.0,359.0
04/12/2020,Iran,71686.0,4474.0,43894.0
04/12/2020,Iraq,1352.0,76.0,640.0
04/12/2020,Ireland,9655.0,334.0,25.0
04/12/2020,Israel,11145.0,103.0,1627.0
04/12/2020,Italy,156363.0,19899.0,34211.0
04/12/2020,Ivory Coast,574.0,5.0,85.0
04/12/2020,Jamaica,69.0,4.0,13.0
04/12/2020,Japan,6748.0,108.0,762.0
04/12/2020,Jordan,389.0,7.0,201.0
04/12/2020,Kazakhstan,951.0,10.0,99.0
04/12/2020,Kenya,197.0,8.0,25.0
04/12/2020,Kosovo,283.0,7.0,58.0
04/12/2020,Kuwait,1234.0,1.0,142.0
04/12/2020,Kyrgyzstan,377.0,5.0,54.0
04/12/2020,Laos,19.0,0.0,0.0
04/12/2020,Latvia,651.0,5.0,16.0
04/12/2020,Lebanon,630.0,20.0,80.0
04/12/2020,Liberia,50.0,5.0,3.0
04/12/2020,Libya,25.0,1.0,9.0
04/12/2020,Liechtenstein,79.0,1.0,55.0
04/12/2020,Lithuania,1053.0,23.0,97.0
04/12/2020,Luxembourg,3281.0,66.0,500.0
04/12/2020,MS Zaandam,9.0,2.0,0.0
04/12/2020,Macau,45.0,0.0,13.0
04/12/2020,Madagascar,106.0,0.0,20.0
04/12/2020,Mainland China,82085.0,3339.0,77583.0
04/12/2020,Malawi,13.0,2.0,0.0
04/12/2020,Malaysia,4683.0,76.0,2108.0
04/12/2020,Maldives,20.0,0.0,14.0
04/12/2020,Mali,105.0,9.0,22.0
04/12/2020,Malta,378.0,3.0,44.0
04/12/2020,Mauritania,7.0,1.0,2.0
04/12/2020,Mauritius,324.0,9.0,42.0
04/12/2020,Mexico,4219.0,273.0,1772.0
04/12/2020,Moldova,1662.0,31.0,94.0
04/12/2020,Monaco,93.0,1.0,6.0
04/12/2020,Mongolia,16.0,0.0,4.0
04/12/2020,Montenegro,272.0,3.0,5.0
04/12/2020,Morocco,1661.0,118.0,177.0
04/12/2020,Mozambique,21.0,0.0,2.0
04/12/2020,Namibia,16.0,0.0,3.0
04/12/2020,Nepal,12.0,0.0,1.0
04/12/2020,Netherlands,25746.0,2747.0,295.0
04/12/2020,New Zealand,1330.0,4.0,471.0
04/12/2020,Nicaragua,9.0,1.0,4.0
04/12/2020,Niger,529.0,12.0,75.0
04/12/2020,Nigeria,323.0,10.0,85.0
04/12/2020,North Macedonia,828.0,34.0,41.0
04/12/2020,Norway,6525.0,128.0,32.0
04/12/2020,Oman,599.0,4.0,109.0
04/12/2020,Pakistan,5230.0,91.0,1028.0
04/12/2020,Panama,3234.0,79.0,23.0
04/12/2020,Papua New Guinea,2.0,0.0,0.0
04/12/2020,Paraguay,134.0,6.0,22.0
04/12/2020,Peru,7519.0,193.0,1798.0
04/12/2020,Philippines,4648.0,297.0,197.0
04/12/2020,Poland,6674.0,232.0,439.0
04/12/2020,Portugal,16585.0,504.0,277.0
04/12/2020,Qatar,2979.0,7.0,275.0
04/12/2020,Romania,6300.0,316.0,852.0
04/12/2020,Russia,15770.0,130.0,1291.0
04/12/2020,Rwanda,126.0,0.0,25.0
04/12/2020,Saint Kitts and Nevis,12.0,0.0,0.0
04/12/2020,Saint Lucia,15.0,0.0,4.0
04/12/2020,Saint Vincent and the Grenadines,12.0,0.0,1.0
04/12/2020,San Marino,356.0,35.0,53.0
04/12/2020,Sao Tome and Principe,4.0,0.0,0.0
04/12/2020,Saudi Arabia,4462.0,59.0,761.0
04/12/2020,Senegal,280.0,2.0,171.0
04/12/2020,Serbia,3630.0,80.0,0.0
04/12/2020,Seychelles,11.0,0.0,0.0
04/12/2020,Sierra Leone,10.0,0.0,0.0
04/12/2020,Singapore,2532.0,8.0,560.0
04/12/2020,Slovakia,742.0,2.0,23.0
04/12/2020,Slovenia,1205.0,53.0,150.0
04/12/2020,Somalia,25.0,1.0,2.0
04/12/2020,South Africa,2173.0,25.0,410.0
04/12/2020,South Korea,10512.0,214.0,7368.0
04/12/2020,South Sudan,4.0,0.0,0.0
04/12/2020,Spain,166831.0,17209.0,62391.0
04/12/2020,Sri Lanka,210.0,7.0,56.0
04/12/2020,Sudan,19.0,2.0,2.0
04/12/2020,Suriname,10.0,1.0,4.0
04/12/2020,Sweden,10483.0,899.0,381.0
04/12/2020,Switzerland,25415.0,1106.0,12700.0
04/12/2020,Syria,25.0,2.0,5.0
04/12/2020,Taiwan,388.0,6.0,109.0
04/12/2020,Tanzania,32.0,3.0,5.0
04/12/2020,Thailand,2551.0,38.0,1218.0
04/12/2020,Timor-Leste,2.0,0.0,1.0
04/12/2020,Togo,76.0,3.0,29.0
04/12/2020,Trinidad and Tobago,113.0,8.0,16.0
04/12/2020,Tunisia,707.0,31.0,43.0
04/12/2020,Turkey,56956.0,1198.0,3446.0
04/12/2020,UK,85206.0,10629.0,626.0
04/12/2020,US,555313.0,22019.0,32988.0
04/12/2020,Uganda,54.0,0.0,4.0
04/12/2020,Ukraine,2777.0,83.0,89.0
04/12/2020,United Arab Emirates,4123.0,22.0,680.0
04/12/2020,Uruguay,480.0,7.0,231.0
04/12/2020,Uzbekistan,865.0,4.0,66.0
04/12/2020,Venezuela,181.0,9.0,93.0
04/12/2020,Vietnam,262.0,0.0,144.0
04/12/2020,West Bank and Gaza,290.0,2.0,58.0
04/12/2020,Western Sahara,6.0,0.0,0.0
04/12/2020,Yemen,1.0,0.0,0.0
04/12/2020,Zambia,43.0,2.0,30.0
04/12/2020,Zimbabwe,14.0,3.0,0.0
04/13/2020,Afghanistan,665.0,21.0,32.0
04/13/2020,Albania,467.0,23.0,232.0
04/13/2020,Algeria,1983.0,313.0,601.0
04/13/2020,Andorra,646.0,29.0,128.0
04/13/2020,Angola,19.0,2.0,4.0
04/13/2020,Antigua and Barbuda,23.0,2.0,0.0
04/13/2020,Argentina,2208.0,97.0,515.0
04/13/2020,Armenia,1039.0,14.0,211.0
04/13/2020,Australia,6351.0,61.0,1806.0
04/13/2020,Austria,14041.0,368.0,7343.0
04/13/2020,Azerbaijan,1148.0,12.0,289.0
04/13/2020,Bahamas,47.0,8.0,6.0
04/13/2020,Bahrain,1361.0,6.0,591.0
04/13/2020,Bangladesh,803.0,39.0,42.0
04/13/2020,Barbados,72.0,4.0,13.0
04/13/2020,Belarus,2919.0,29.0,203.0
04/13/2020,Belgium,30589.0,3903.0,6707.0
04/13/2020,Belize,18.0,2.0,0.0
04/13/2020,Benin,35.0,1.0,5.0
04/13/2020,Bhutan,5.0,0.0,2.0
04/13/2020,Bolivia,330.0,27.0,2.0
04/13/2020,Bosnia and Herzegovina,1037.0,39.0,206.0
04/13/2020,Botswana,13.0,1.0,0.0
04/13/2020,Brazil,23430.0,1328.0,173.0
04/13/2020,Brunei,136.0,1.0,107.0
04/13/2020,Bulgaria,685.0,32.0,71.0
04/13/2020,Burkina Faso,497.0,27.0,161.0
04/13/2020,Burma,62.0,4.0,2.0
04/13/2020,Burundi,5.0,1.0,0.0
04/13/2020,Cabo Verde,10.0,1.0,1.0
04/13/2020,Cambodia,122.0,0.0,77.0
04/13/2020,Cameroon,820.0,12.0,98.0
04/13/2020,Canada,25680.0,780.0,7758.0
04/13/2020,Central African Republic,11.0,0.0,3.0
04/13/2020,Chad,23.0,0.0,2.0
04/13/2020,Chile,7525.0,82.0,2367.0
04/13/2020,Colombia,2852.0,112.0,319.0
04/13/2020,Congo (Brazzaville),60.0,5.0,5.0
04/13/2020,Congo (Kinshasa),235.0,20.0,17.0
04/13/2020,Costa Rica,612.0,3.0,62.0
04/13/2020,Croatia,1650.0,25.0,400.0
04/13/2020,Cuba,726.0,21.0,121.0
04/13/2020,Cyprus,662.0,12.0,65.0
04/13/2020,Czech Republic,6059.0,143.0,519.0
04/13/2020,Denmark,6513.0,285.0,2403.0
04/13/2020,Diamond Princess,712.0,11.0,619.0
04/13/2020,Djibouti,298.0,2.0,41.0
04/13/2020,Dominica,16.0,0.0,8.0
04/13/2020,Dominican Republic,3167.0,177.0,152.0
04/13/2020,Ecuador,7529.0,355.0,597.0
04/13/2020,Egypt,2190.0,164.0,589.0
04/13/2020,El Salvador,137.0,6.0,22.0
04/13/2020,Equatorial Guinea,21.0,0.0,4.0
04/13/2020,Eritrea,34.0,0.0,0.0
04/13/2020,Estonia,1332.0,28.0,102.0
04/13/2020,Eswatini,15.0,0.0,7.0
04/13/2020,Ethiopia,74.0,3.0,14.0
04/13/2020,Fiji,16.0,0.0,0.0
04/13/2020,Finland,3064.0,59.0,300.0
04/13/2020,France,137875.0,14986.0,28001.0
04/13/2020,Gabon,57.0,1.0,1.0
04/13/2020,Gambia,9.0,1.0,2.0
04/13/2020,Georgia,272.0,3.0,68.0
04/13/2020,Germany,130072.0,3194.0,64300.0
04/13/2020,Ghana,566.0,8.0,4.0
04/13/2020,Greece,2145.0,99.0,269.0
04/13/2020,Grenada,14.0,0.0,0.0
04/13/2020,Guatemala,156.0,5.0,19.0
04/13/2020,Guinea,319.0,0.0,17.0
04/13/2020,Guinea-Bissau,38.0,0.0,0.0
04/13/2020,Guyana,45.0,6.0,8.0
04/13/2020,Haiti,40.0,3.0,0.0
04/13/2020,Holy See,8.0,0.0,2.0
04/13/2020,Honduras,397.0,25.0,7.0
04/13/2020,Hong Kong,1009.0,4.0,360.0
04/13/2020,Hungary,1458.0,109.0,120.0
04/13/2020,Iceland,1711.0,8.0,933.0
04/13/2020,India,10453.0,358.0,1181.0
04/13/2020,Indonesia,4557.0,399.0,380.0
04/13/2020,Iran,73303.0,4585.0,45983.0
04/13/2020,Iraq,1378.0,78.0,717.0
04/13/2020,Ireland,10647.0,365.0,25.0
04/13/2020,Israel,11586.0,116.0,1855.0
04/13/2020,Italy,159516.0,20465.0,35435.0
04/13/2020,Ivory Coast,626.0,6.0,89.0
04/13/2020,Jamaica,73.0,4.0,19.0
04/13/2020,Japan,7370.0,123.0,784.0
04/13/2020,Jordan,391.0,7.0,215.0
04/13/2020,Kazakhstan,1091.0,12.0,138.0
04/13/2020,Kenya,208.0,9.0,40.0
04/13/2020,Kosovo,283.0,7.0,58.0
04/13/2020,Kuwait,1300.0,2.0,150.0
04/13/2020,Kyrgyzstan,419.0,5.0,67.0
04/13/2020,Laos,19.0,0.0,0.0
04/13/2020,Latvia,655.0,5.0,16.0
04/13/2020,Lebanon,632.0,20.0,80.0
04/13/2020,Liberia,59.0,6.0,4.0
04/13/2020,Libya,26.0,1.0,9.0
04/13/2020,Liechtenstein,79.0,1.0,55.0
04/13/2020,Lithuania,1062.0,24.0,101.0
04/13/2020,Luxembourg,3292.0,69.0,500.0
04/13/2020,MS Zaandam,9.0,2.0,0.0
04/13/2020,Macau,45.0,0.0,13.0
04/13/2020,Madagascar,106.0,0.0,21.0
04/13/2020,Mainland China,82159.0,3341.0,77666.0
04/13/2020,Malawi,16.0,2.0,0.0
04/13/2020,Malaysia,4817.0,77.0,2276.0
04/13/2020,Maldives,20.0,0.0,14.0
04/13/2020,Mali,123.0,10.0,26.0
04/13/2020,Malta,384.0,3.0,44.0
04/13/2020,Mauritania,7.0,1.0,2.0
04/13/2020,Mauritius,324.0,9.0,42.0
04/13/2020,Mexico,4661.0,296.0,1843.0
04/13/2020,Moldova,1712.0,35.0,107.0
04/13/2020,Monaco,93.0,1.0,6.0
04/13/2020,Mongolia,17.0,0.0,4.0
04/13/2020,Montenegro,274.0,3.0,5.0
04/13/2020,Morocco,1763.0,126.0,203.0
04/13/2020,Mozambique,21.0,0.0,2.0
04/13/2020,Namibia,16.0,0.0,3.0
04/13/2020,Nepal,14.0,0.0,1.0
04/13/2020,Netherlands,26710.0,2833.0,295.0
04/13/2020,New Zealand,1349.0,5.0,546.0
04/13/2020,Nicaragua,9.0,1.0,4.0
04/13/2020,Niger,529.0,12.0,75.0
04/13/2020,Nigeria,343.0,10.0,91.0
04/13/2020,North Macedonia,854.0,38.0,44.0
04/13/2020,Norway,6603.0,134.0,32.0
04/13/2020,Oman,727.0,4.0,124.0
04/13/2020,Pakistan,5496.0,93.0,1095.0
04/13/2020,Panama,3400.0,87.0,29.0
04/13/2020,Papua New Guinea,2.0,0.0,0.0
04/13/2020,Paraguay,147.0,6.0,22.0
04/13/2020,Peru,9784.0,216.0,2642.0
04/13/2020,Philippines,4932.0,315.0,242.0
04/13/2020,Poland,6934.0,245.0,487.0
04/13/2020,Portugal,16934.0,535.0,277.0
04/13/2020,Qatar,3231.0,7.0,334.0
04/13/2020,Romania,6633.0,331.0,914.0
04/13/2020,Russia,18328.0,148.0,1470.0
04/13/2020,Rwanda,127.0,0.0,42.0
04/13/2020,Saint Kitts and Nevis,12.0,0.0,0.0
04/13/2020,Saint Lucia,15.0,0.0,4.0
04/13/2020,Saint Vincent and the Grenadines,12.0,0.0,1.0
04/13/2020,San Marino,356.0,35.0,53.0
04/13/2020,Sao Tome and Principe,4.0,0.0,0.0
04/13/2020,Saudi Arabia,4934.0,65.0,805.0
04/13/2020,Senegal,291.0,2.0,178.0
04/13/2020,Serbia,4054.0,85.0,0.0
04/13/2020,Seychelles,11.0,0.0,0.0
04/13/2020,Sierra Leone,10.0,0.0,0.0
04/13/2020,Singapore,2918.0,9.0,586.0
04/13/2020,Slovakia,769.0,2.0,107.0
04/13/2020,Slovenia,1212.0,55.0,152.0
04/13/2020,Somalia,60.0,2.0,2.0
04/13/2020,South Africa,2272.0,27.0,410.0
04/13/2020,South Korea,10537.0,217.0,7447.0
04/13/2020,South Sudan,4.0,0.0,0.0
04/13/2020,Spain,170099.0,17756.0,64727.0
04/13/2020,Sri Lanka,217.0,7.0,56.0
04/13/2020,Sudan,29.0,4.0,4.0
04/13/2020,Suriname,10.0,1.0,6.0
04/13/2020,Sweden,10948.0,919.0,381.0
04/13/2020,Switzerland,25688.0,1138.0,13700.0
04/13/2020,Syria,25.0,2.0,5.0
04/13/2020,Taiwan,393.0,6.0,109.0
04/13/2020,Tanzania,49.0,3.0,7.0
04/13/2020,Thailand,2579.0,40.0,1288.0
04/13/2020,Timor-Leste,4.0,0.0,1.0
04/13/2020,Togo,77.0,3.0,29.0
04/13/2020,Trinidad and Tobago,113.0,8.0,16.0
04/13/2020,Tunisia,726.0,34.0,43.0
04/13/2020,Turkey,61049.0,1296.0,3957.0
04/13/2020,UK,89570.0,11347.0,304.0
04/13/2020,US,580619.0,23528.0,43482.0
04/13/2020,Uganda,54.0,0.0,7.0
04/13/2020,Ukraine,3102.0,93.0,97.0
04/13/2020,United Arab Emirates,4521.0,25.0,852.0
04/13/2020,Uruguay,480.0,8.0,231.0
04/13/2020,Uzbekistan,998.0,4.0,85.0
04/13/2020,Venezuela,189.0,9.0,110.0
04/13/2020,Vietnam,265.0,0.0,146.0
04/13/2020,West Bank and Gaza,308.0,2.0,58.0
04/13/2020,Western Sahara,6.0,0.0,0.0
04/13/2020,Yemen,1.0,0.0,0.0
04/13/2020,Zambia,45.0,2.0,30.0
04/13/2020,Zimbabwe,17.0,3.0,0.0
04/14/2020,Afghanistan,714.0,23.0,40.0
04/14/2020,Albania,475.0,24.0,248.0
04/14/2020,Algeria,2070.0,326.0,691.0
04/14/2020,Andorra,659.0,31.0,128.0
04/14/2020,Angola,19.0,2.0,5.0
04/14/2020,Antigua and Barbuda,23.0,2.0,3.0
04/14/2020,Argentina,2277.0,102.0,559.0
04/14/2020,Armenia,1067.0,16.0,265.0
04/14/2020,Australia,6415.0,62.0,2186.0
04/14/2020,Austria,14226.0,384.0,7633.0
04/14/2020,Azerbaijan,1197.0,13.0,351.0
04/14/2020,Bahamas,49.0,8.0,6.0
04/14/2020,Bahrain,1528.0,7.0,645.0
04/14/2020,Bangladesh,1012.0,46.0,42.0
04/14/2020,Barbados,72.0,4.0,13.0
04/14/2020,Belarus,3281.0,33.0,203.0
04/14/2020,Belgium,31119.0,4157.0,6868.0
04/14/2020,Belize,18.0,2.0,0.0
04/14/2020,Benin,35.0,1.0,18.0
04/14/2020,Bhutan,5.0,0.0,2.0
04/14/2020,Bolivia,354.0,28.0,6.0
04/14/2020,Bosnia and Herzegovina,1083.0,40.0,236.0
04/14/2020,Botswana,13.0,1.0,0.0
04/14/2020,Brazil,25262.0,1532.0,3046.0
04/14/2020,Brunei,136.0,1.0,107.0
04/14/2020,Bulgaria,713.0,35.0,81.0
04/14/2020,Burkina Faso,528.0,30.0,177.0
04/14/2020,Burma,63.0,4.0,2.0
04/14/2020,Burundi,5.0,1.0,0.0
04/14/2020,Cabo Verde,11.0,1.0,1.0
04/14/2020,Cambodia,122.0,0.0,91.0
04/14/2020,Cameroon,848.0,14.0,130.0
04/14/2020,Canada,27035.0,900.0,8210.0
04/14/2020,Central African Republic,11.0,0.0,4.0
04/14/2020,Chad,23.0,0.0,2.0
04/14/2020,Chile,7917.0,92.0,2646.0
04/14/2020,Colombia,2979.0,127.0,354.0
04/14/2020,Congo (Brazzaville),60.0,5.0,5.0
04/14/2020,Congo (Kinshasa),241.0,20.0,20.0
04/14/2020,Costa Rica,618.0,3.0,66.0
04/14/2020,Croatia,1704.0,31.0,415.0
04/14/2020,Cuba,766.0,21.0,132.0
04/14/2020,Cyprus,695.0,12.0,65.0
04/14/2020,Czech Republic,6111.0,161.0,642.0
04/14/2020,Denmark,6706.0,299.0,2689.0
04/14/2020,Diamond Princess,712.0,12.0,639.0
04/14/2020,Djibouti,363.0,2.0,53.0
04/14/2020,Dominica,16.0,0.0,8.0
04/14/2020,Dominican Republic,3286.0,183.0,162.0
04/14/2020,Ecuador,7603.0,369.0,696.0
04/14/2020,Egypt,2350.0,178.0,589.0
04/14/2020,El Salvador,149.0,6.0,25.0
04/14/2020,Equatorial Guinea,41.0,0.0,4.0
04/14/2020,Eritrea,34.0,0.0,0.0
04/14/2020,Estonia,1373.0,31.0,115.0
04/14/2020,Eswatini,15.0,0.0,8.0
04/14/2020,Ethiopia,82.0,3.0,14.0
04/14/2020,Fiji,16.0,0.0,0.0
04/14/2020,Finland,3161.0,64.0,300.0
04/14/2020,France,131361.0,15748.0,29098.0
04/14/2020,Gabon,57.0,1.0,1.0
04/14/2020,Gambia,9.0,1.0,2.0
04/14/2020,Georgia,300.0,3.0,69.0
04/14/2020,Germany,131359.0,3294.0,68200.0
04/14/2020,Ghana,636.0,8.0,17.0
04/14/2020,Greece,2170.0,101.0,269.0
04/14/2020,Grenada,14.0,0.0,0.0
04/14/2020,Guatemala,167.0,5.0,19.0
04/14/2020,Guinea,363.0,0.0,31.0
04/14/2020,Guinea-Bissau,38.0,0.0,0.0
04/14/2020,Guyana,47.0,6.0,8.0
04/14/2020,Haiti,40.0,3.0,0.0
04/14/2020,Holy See,8.0,0.0,2.0
04/14/2020,Honduras,407.0,26.0,7.0
04/14/2020,Hong Kong,1012.0,4.0,434.0
04/14/2020,Hungary,1512.0,122.0,122.0
04/14/2020,Iceland,1720.0,8.0,989.0
04/14/2020,India,11487.0,393.0,1359.0
04/14/2020,Indonesia,4839.0,459.0,426.0
04/14/2020,Iran,74877.0,4683.0,48129.0
04/14/2020,Iraq,1400.0,78.0,766.0
04/14/2020,Ireland,11479.0,406.0,25.0
04/14/2020,Israel,12046.0,123.0,2195.0
04/14/2020,Italy,162488.0,21067.0,37130.0
04/14/2020,Ivory Coast,638.0,6.0,114.0
04/14/2020,Jamaica,73.0,4.0,19.0
04/14/2020,Japan,7645.0,143.0,799.0
04/14/2020,Jordan,397.0,7.0,235.0
04/14/2020,Kazakhstan,1232.0,14.0,203.0
04/14/2020,Kenya,216.0,9.0,41.0
04/14/2020,Kosovo,387.0,8.0,66.0
04/14/2020,Kuwait,1355.0,3.0,176.0
04/14/2020,Kyrgyzstan,430.0,5.0,71.0
04/14/2020,Laos,19.0,0.0,1.0
04/14/2020,Latvia,657.0,5.0,16.0
04/14/2020,Lebanon,641.0,21.0,80.0
04/14/2020,Liberia,59.0,6.0,4.0
04/14/2020,Libya,35.0,1.0,9.0
04/14/2020,Liechtenstein,79.0,1.0,55.0
04/14/2020,Lithuania,1070.0,29.0,101.0
04/14/2020,Luxembourg,3307.0,67.0,500.0
04/14/2020,MS Zaandam,9.0,2.0,0.0
04/14/2020,Macau,45.0,0.0,13.0
04/14/2020,Madagascar,108.0,0.0,23.0
04/14/2020,Mainland China,82249.0,3341.0,77753.0
04/14/2020,Malawi,16.0,2.0,0.0
04/14/2020,Malaysia,4987.0,82.0,2478.0
04/14/2020,Maldives,20.0,0.0,16.0
04/14/2020,Mali,144.0,13.0,34.0
04/14/2020,Malta,393.0,3.0,44.0
04/14/2020,Mauritania,7.0,1.0,2.0
04/14/2020,Mauritius,324.0,9.0,51.0
04/14/2020,Mexico,5014.0,332.0,1964.0
04/14/2020,Moldova,1934.0,40.0,134.0
04/14/2020,Monaco,93.0,1.0,6.0
04/14/2020,Mongolia,30.0,0.0,5.0
04/14/2020,Montenegro,283.0,4.0,46.0
04/14/2020,Morocco,1888.0,126.0,217.0
04/14/2020,Mozambique,28.0,0.0,2.0
04/14/2020,Namibia,16.0,0.0,3.0
04/14/2020,Nepal,16.0,0.0,1.0
04/14/2020,Netherlands,27580.0,2955.0,297.0
04/14/2020,New Zealand,1366.0,9.0,628.0
04/14/2020,Nicaragua,9.0,1.0,4.0
04/14/2020,Niger,570.0,14.0,90.0
04/14/2020,Nigeria,373.0,11.0,99.0
04/14/2020,North Macedonia,908.0,44.0,86.0
04/14/2020,Norway,6623.0,139.0,32.0
04/14/2020,Oman,813.0,4.0,130.0
04/14/2020,Pakistan,5837.0,96.0,1378.0
04/14/2020,Panama,3472.0,94.0,61.0
04/14/2020,Papua New Guinea,2.0,0.0,0.0
04/14/2020,Paraguay,159.0,7.0,22.0
04/14/2020,Peru,10303.0,230.0,2869.0
04/14/2020,Philippines,5223.0,335.0,295.0
04/14/2020,Poland,7202.0,263.0,618.0
04/14/2020,Portugal,17448.0,567.0,347.0
04/14/2020,Qatar,3428.0,7.0,373.0
04/14/2020,Romania,6879.0,351.0,1051.0
04/14/2020,Russia,21102.0,170.0,1694.0
04/14/2020,Rwanda,134.0,0.0,49.0
04/14/2020,Saint Kitts and Nevis,14.0,0.0,0.0
04/14/2020,Saint Lucia,15.0,0.0,11.0
04/14/2020,Saint Vincent and the Grenadines,12.0,0.0,1.0
04/14/2020,San Marino,371.0,36.0,53.0
04/14/2020,Sao Tome and Principe,4.0,0.0,0.0
04/14/2020,Saudi Arabia,5369.0,73.0,889.0
04/14/2020,Senegal,299.0,2.0,183.0
04/14/2020,Serbia,4465.0,94.0,0.0
04/14/2020,Seychelles,11.0,0.0,0.0
04/14/2020,Sierra Leone,11.0,0.0,0.0
04/14/2020,Singapore,3252.0,10.0,611.0
04/14/2020,Slovakia,835.0,2.0,113.0
04/14/2020,Slovenia,1220.0,56.0,152.0
04/14/2020,Somalia,60.0,2.0,2.0
04/14/2020,South Africa,2415.0,27.0,410.0
04/14/2020,South Korea,10564.0,222.0,7534.0
04/14/2020,South Sudan,4.0,0.0,0.0
04/14/2020,Spain,172541.0,18056.0,67504.0
04/14/2020,Sri Lanka,233.0,7.0,61.0
04/14/2020,Sudan,32.0,5.0,4.0
04/14/2020,Suriname,10.0,1.0,6.0
04/14/2020,Sweden,11445.0,1033.0,381.0
04/14/2020,Switzerland,25936.0,1174.0,13700.0
04/14/2020,Syria,29.0,2.0,5.0
04/14/2020,Taiwan,393.0,6.0,124.0
04/14/2020,Tanzania,53.0,3.0,7.0
04/14/2020,Thailand,2613.0,41.0,1405.0
04/14/2020,Timor-Leste,6.0,0.0,1.0
04/14/2020,Togo,77.0,3.0,32.0
04/14/2020,Trinidad and Tobago,113.0,8.0,17.0
04/14/2020,Tunisia,747.0,34.0,43.0
04/14/2020,Turkey,65111.0,1403.0,4799.0
04/14/2020,UK,94845.0,12129.0,323.0
04/14/2020,US,607670.0,25831.0,47763.0
04/14/2020,Uganda,55.0,0.0,8.0
04/14/2020,Ukraine,3372.0,98.0,119.0
04/14/2020,United Arab Emirates,4933.0,28.0,933.0
04/14/2020,Uruguay,483.0,8.0,248.0
04/14/2020,Uzbekistan,1165.0,4.0,99.0
04/14/2020,Venezuela,189.0,9.0,110.0
04/14/2020,Vietnam,266.0,0.0,169.0
04/14/2020,West Bank and Gaza,308.0,2.0,62.0
04/14/2020,Western Sahara,6.0,0.0,0.0
04/14/2020,Yemen,1.0,0.0,0.0
04/14/2020,Zambia,45.0,2.0,30.0
04/14/2020,Zimbabwe,17.0,3.0,0.0
04/15/2020,Afghanistan,784.0,25.0,43.0
04/15/2020,Albania,494.0,25.0,251.0
04/15/2020,Algeria,2160.0,336.0,708.0
04/15/2020,Andorra,673.0,33.0,169.0
04/15/2020,Angola,19.0,2.0,5.0
